condition,draw,doc_id,target_tokens,n_chunks,fact_id,fact_class,gold,distractor,prediction,semantic_hit,exact_hit,distractor_hit,clean_hit,answer_logprob,distractor_logprob,rank_margin,n_prompt_tokens,n_active_positions,n_generated
NOCTX,A,A-s11-d5-t2048,2048,8,A-5-proper_noun-0,proper_noun,Rowena Ashgrove,Miriam Okonkwo,UNKNOWN,False,False,False,False,-8.041475296020508,-5.861850261688232,-2.1796250343322754,93,93,2
NOCTX,A,A-s11-d5-t2048,2048,8,A-5-composition-0,composition,Ashcombe,Draywell,UNKNOWN,False,False,False,False,-10.704065322875977,-12.707947731018066,2.00388240814209,101,101,2
NATIVE,A,A-s11-d6-t2048,2048,8,A-6-semantic-0,semantic,teal,olive,teal,True,True,False,True,-0.0002174500550609082,-13.312718391418457,13.312500941363396,2190,2190,3
NATIVE,A,A-s11-d6-t2048,2048,8,A-6-identifier-0,identifier,QZ-7750-QZ,RT-2416-XD,QZ-7750-QZ,True,True,False,True,0.0,-4.0625,4.0625,2196,2196,10
NATIVE,A,A-s11-d6-t2048,2048,8,A-6-number-0,number,"21,785","47,235","21,785",True,True,False,True,0.0,-5.378429889678955,5.378429889678955,2198,2198,7
NATIVE,A,A-s11-d6-t2048,2048,8,A-6-date-0,date,2030-08-28,2029-04-08,2030-08-28,True,True,False,True,0.0,-2.162696361541748,2.162696361541748,2196,2196,11
NATIVE,A,A-s11-d6-t2048,2048,8,A-6-hash-0,hash,5492d79565c69f21,b552473ccf46c8de,5492d79565c69f21,True,True,False,True,0.0,-3.107145071029663,3.107145071029663,2194,2194,17
NATIVE,A,A-s11-d6-t2048,2048,8,A-6-path-0,path,/var/opt/mirren/spool/kx91.log,/var/opt/mirren/spool/kx62.log,/var/opt/mirren/spool/kx91.log,True,True,False,True,-2.165609430448967e-06,-2.125002145767212,2.1249999801577815,2194,2194,13
NATIVE,A,A-s11-d6-t2048,2048,8,A-6-url-0,url,https://depot.example.net/rel/2033,https://relay.example.org/rel/8980,https://depot.example.net/rel/2033,True,True,False,True,-1.3754905126006634e-07,-2.7150542736053467,2.7150541360562954,2195,2195,14
NATIVE,A,A-s11-d6-t2048,2048,8,A-6-proper_noun-0,proper_noun,Tobias Nieminen,Dagny Ashgrove,Tobias Nieminen,True,True,False,True,-9.934093441188452e-07,-5.812628269195557,5.8126272757862125,2196,2196,7
NATIVE,A,A-s11-d6-t2048,2048,8,A-6-composition-0,composition,Draywell,Ashcombe,Dagny Nieminen.,False,False,False,False,-10.333333015441895,-15.562500953674316,5.229167938232422,2205,2205,8
NOCTX,A,A-s11-d6-t2048,2048,8,A-6-semantic-0,semantic,teal,olive,UNKNOWN,False,False,False,False,-8.604419708251953,-8.573195457458496,-0.03122425079345703,87,87,2
NOCTX,A,A-s11-d6-t2048,2048,8,A-6-identifier-0,identifier,QZ-7750-QZ,RT-2416-XD,UNKNOWN,False,False,False,False,-6.009674072265625,-4.792184829711914,-1.217489242553711,93,93,2
NOCTX,A,A-s11-d6-t2048,2048,8,A-6-number-0,number,"21,785","47,235",1250000,False,False,False,False,-2.7708358764648438,-2.583484411239624,-0.18735146522521973,95,95,8
NOCTX,A,A-s11-d6-t2048,2048,8,A-6-date-0,date,2030-08-28,2029-04-08,"July 1, 2023",False,False,False,False,-2.7920334339141846,-3.157125949859619,0.36509251594543457,93,93,10
NOCTX,A,A-s11-d6-t2048,2048,8,A-6-hash-0,hash,5492d79565c69f21,b552473ccf46c8de,7a1d0e3f8d3e3a3c3d3e3a3c3d3e3a3c3d3e3a3c3d3e3a3c,False,False,False,False,-2.625012159347534,-3.5399909019470215,0.9149787425994873,91,91,48
NOCTX,A,A-s11-d6-t2048,2048,8,A-6-path-0,path,/var/opt/mirren/spool/kx91.log,/var/opt/mirren/spool/kx62.log,/Calder-4589/diagnostics,False,False,False,False,-7.374505519866943,-7.322137832641602,-0.0523676872253418,91,91,11
NOCTX,A,A-s11-d6-t2048,2048,8,A-6-url-0,url,https://depot.example.net/rel/2033,https://relay.example.org/rel/8980,https://mirror.example.com/Vestry-4604,False,False,False,False,-3.9769275188446045,-4.945711135864258,0.9687836170196533,92,92,14
NOCTX,A,A-s11-d6-t2048,2048,8,A-6-proper_noun-0,proper_noun,Tobias Nieminen,Dagny Ashgrove,UNKNOWN,False,False,False,False,-5.891610622406006,-6.182643413543701,0.2910327911376953,93,93,2
NOCTX,A,A-s11-d6-t2048,2048,8,A-6-composition-0,composition,Draywell,Ashcombe,UNKNOWN,False,False,False,False,-11.842781066894531,-10.965670585632324,-0.877110481262207,102,102,2
NATIVE,A,A-s11-d7-t2048,2048,8,A-7-semantic-0,semantic,teal,olive,teal,True,True,False,True,-0.0020415768958628178,-14.002042770385742,14.00000119348988,2199,2199,3
NATIVE,A,A-s11-d7-t2048,2048,8,A-7-identifier-0,identifier,MB-8579-QZ,MB-4042-RT,MB-8579-QZ,True,True,False,True,-1.4901160305669237e-08,-3.687500238418579,3.687500223517419,2206,2206,9
NATIVE,A,A-s11-d7-t2048,2048,8,A-7-number-0,number,"10,592","44,238","10,592",True,True,False,True,0.0,-5.104238510131836,5.104238510131836,2208,2208,7
NATIVE,A,A-s11-d7-t2048,2048,8,A-7-date-0,date,2031-05-25,2030-10-07,2031-05-25,True,True,False,True,0.0,-2.6600208282470703,2.6600208282470703,2206,2206,11
NATIVE,A,A-s11-d7-t2048,2048,8,A-7-hash-0,hash,2facca209b3e3058,dde96907adfc8f39,2facca209b3e3058,True,True,False,True,0.0,-4.47573184967041,4.47573184967041,2204,2204,14
NATIVE,A,A-s11-d7-t2048,2048,8,A-7-path-0,path,/opt/vestry/spool/kx22.log,/var/opt/mirren/spool/kx21.log,/opt/vestry/spool/kx22.log,True,True,False,True,-0.00024334868066944182,-0.5210564136505127,0.5208130649698433,2205,2205,12
NATIVE,A,A-s11-d7-t2048,2048,8,A-7-url-0,url,https://depot.example.net/rel/1749,https://relay.example.org/rel/3208,https://depot.example.net/rel/1749,True,True,False,True,-2.567580565937533e-07,-2.0520834922790527,2.052083235520996,2205,2205,14
NATIVE,A,A-s11-d7-t2048,2048,8,A-7-proper_noun-0,proper_noun,Halvard Okonkwo,Miriam Okonkwo,Halvard Okonkwo,True,True,False,True,-1.422504192305496e-05,-5.72590970993042,5.725895484888497,2205,2205,7
NATIVE,A,A-s11-d7-t2048,2048,8,A-7-composition-0,composition,Draywell,Ravensgate,Halvard Delacroix.,False,False,False,False,-6.791666507720947,-5.343831539154053,-1.4478349685668945,2215,2215,7
NOCTX,A,A-s11-d7-t2048,2048,8,A-7-semantic-0,semantic,teal,olive,Red,False,False,False,False,-8.540229797363281,-8.477751731872559,-0.062478065490722656,86,86,2
NOCTX,A,A-s11-d7-t2048,2048,8,A-7-identifier-0,identifier,MB-8579-QZ,MB-4042-RT,UNKNOWN,False,False,False,False,-6.305256366729736,-4.409467697143555,-1.8957886695861816,93,93,2
NOCTX,A,A-s11-d7-t2048,2048,8,A-7-number-0,number,"10,592","44,238",1250000000000,False,False,False,False,-2.7766449451446533,-3.0373246669769287,0.2606797218322754,95,95,14
NOCTX,A,A-s11-d7-t2048,2048,8,A-7-date-0,date,2031-05-25,2030-10-07,"July 1, 2021",False,False,False,False,-2.586789608001709,-3.5325913429260254,0.9458017349243164,93,93,10
NOCTX,A,A-s11-d7-t2048,2048,8,A-7-hash-0,hash,2facca209b3e3058,dde96907adfc8f39,0x3076303030303030303030303030303030303030303030,False,False,False,False,-4.226231575012207,-4.477222919464111,0.2509913444519043,91,91,48
NOCTX,A,A-s11-d7-t2048,2048,8,A-7-path-0,path,/opt/vestry/spool/kx22.log,/var/opt/mirren/spool/kx21.log,/proc/self/cgroup,False,False,False,False,-5.140419006347656,-7.1344451904296875,1.9940261840820312,92,92,6
NOCTX,A,A-s11-d7-t2048,2048,8,A-7-url-0,url,https://depot.example.net/rel/1749,https://relay.example.org/rel/3208,https://mirrors.xmission.com/centos/7/os/x86_64/,False,False,False,False,-4.591113090515137,-5.311978816986084,0.7208657264709473,92,92,21
NOCTX,A,A-s11-d7-t2048,2048,8,A-7-proper_noun-0,proper_noun,Halvard Okonkwo,Miriam Okonkwo,UNKNOWN,False,False,False,False,-5.77754020690918,-4.875705242156982,-0.9018349647521973,92,92,2
NOCTX,A,A-s11-d7-t2048,2048,8,A-7-composition-0,composition,Draywell,Ravensgate,UNKNOWN,False,False,False,False,-11.886370658874512,-6.552131652832031,-5.3342390060424805,102,102,2
NATIVE,A,A-s11-d0-t4096,4096,16,A-0-semantic-0,semantic,crimson,blue,crimson,True,True,False,True,-0.001231821603141725,-25.93996238708496,25.93873056548182,4325,4325,3
NATIVE,A,A-s11-d0-t4096,4096,16,A-0-identifier-0,identifier,MB-3138-XD,RT-8012-KP,MB-3138-XD,True,True,False,True,-1.4901160305669237e-08,-4.6953125,4.69531248509884,4329,4329,9
NATIVE,A,A-s11-d0-t4096,4096,16,A-0-number-0,number,"11,583","32,594","11,583",True,True,False,True,0.0,-4.875005722045898,4.875005722045898,4331,4331,7
NATIVE,A,A-s11-d0-t4096,4096,16,A-0-date-0,date,2031-04-12,2030-01-16,2031-04-12,True,True,False,True,0.0,-3.350247621536255,3.350247621536255,4329,4329,11
NATIVE,A,A-s11-d0-t4096,4096,16,A-0-hash-0,hash,6d6f05e42e59ccb9,bec01ebb8bbb8276,6d6f05e42e59ccb9,True,True,False,True,0.0,-5.068749904632568,5.068749904632568,4327,4327,15
NATIVE,A,A-s11-d0-t4096,4096,16,A-0-path-0,path,/var/opt/mirren/spool/kx73.log,/var/opt/mirren/spool/kx52.log,/var/opt/mirren/spool/kx73.log,True,True,False,True,-1.3390112144406885e-05,-2.541680097579956,2.5416667074678116,4327,4327,13
NATIVE,A,A-s11-d0-t4096,4096,16,A-0-url-0,url,https://depot.example.net/rel/4062,https://relay.example.org/rel/4085,https://depot.example.net/rel/4062,True,True,False,True,-1.5588891244533443e-07,-2.6303770542144775,2.630376898325565,4328,4328,14
NATIVE,A,A-s11-d0-t4096,4096,16,A-0-proper_noun-0,proper_noun,Tobias Vantol,Halvard Nieminen,Tobias Vantol,True,True,False,True,-3.973642748178463e-08,-9.925021171569824,9.925021131833397,4329,4329,7
NATIVE,A,A-s11-d0-t4096,4096,16,A-0-composition-0,composition,Longmere,Ravensgate,Longmere,True,True,False,True,-4.8158239223994315e-05,-7.782205581665039,7.782157423425815,4338,4338,3
NOCTX,A,A-s11-d0-t4096,4096,16,A-0-semantic-0,semantic,crimson,blue,UNKNOWN,False,False,False,False,-7.538076877593994,-7.013645648956299,-0.5244312286376953,89,89,2
NOCTX,A,A-s11-d0-t4096,4096,16,A-0-identifier-0,identifier,MB-3138-XD,RT-8012-KP,Mirren-4006,False,False,False,False,-5.718931198120117,-6.193800449371338,0.4748692512512207,93,93,8
NOCTX,A,A-s11-d0-t4096,4096,16,A-0-number-0,number,"11,583","32,594",1250000,False,False,False,False,-2.8484954833984375,-2.6975104808807373,-0.1509850025177002,95,95,8
NOCTX,A,A-s11-d0-t4096,4096,16,A-0-date-0,date,2031-04-12,2030-01-16,"April 15, 2023",False,False,False,False,-2.4945075511932373,-2.7924304008483887,0.29792284965515137,93,93,11
NOCTX,A,A-s11-d0-t4096,4096,16,A-0-hash-0,hash,6d6f05e42e59ccb9,bec01ebb8bbb8276,0x3a7d6f8e1c2b4a5f6d7e8f9a0b1c2d3e4f5a6b7c8d9e0f,False,False,False,False,-3.5481016635894775,-6.062586784362793,2.5144851207733154,91,91,48
NOCTX,A,A-s11-d0-t4096,4096,16,A-0-path-0,path,/var/opt/mirren/spool/kx73.log,/var/opt/mirren/spool/kx52.log,/Calder-4073/diagnostics,False,False,False,False,-7.0123610496521,-7.202419757843018,0.19005870819091797,91,91,11
NOCTX,A,A-s11-d0-t4096,4096,16,A-0-url-0,url,https://depot.example.net/rel/4062,https://relay.example.org/rel/4085,http://mirror.its.dal.ca/mirrors/centos/7.6.1810/uros/uros-4089/,False,False,False,False,-5.717329978942871,-6.242971420288086,0.5256414413452148,92,92,34
NOCTX,A,A-s11-d0-t4096,4096,16,A-0-proper_noun-0,proper_noun,Tobias Vantol,Halvard Nieminen,UNKNOWN,False,False,False,False,-6.69732666015625,-6.778168678283691,0.0808420181274414,93,93,2
NOCTX,A,A-s11-d0-t4096,4096,16,A-0-composition-0,composition,Longmere,Ravensgate,UNKNOWN,False,False,False,False,-13.014480590820312,-5.688847541809082,-7.3256330490112305,102,102,2
NATIVE,A,A-s11-d1-t4096,4096,16,A-1-semantic-0,semantic,olive,crimson,olive,True,True,False,True,-0.0042002322152256966,-12.066699981689453,12.062499749474227,4318,4318,3
NATIVE,A,A-s11-d1-t4096,4096,16,A-1-identifier-0,identifier,QZ-1902-KP,RT-7370-RT,QZ-1902-KP,True,True,False,True,0.0,-3.53125,3.53125,4324,4324,10
NATIVE,A,A-s11-d1-t4096,4096,16,A-1-number-0,number,"49,297","15,336","49,297",True,True,False,True,0.0,-6.013118267059326,6.013118267059326,4326,4326,7
NATIVE,A,A-s11-d1-t4096,4096,16,A-1-date-0,date,2029-04-26,2031-03-18,2029-04-26,True,True,False,True,0.0,-2.4125170707702637,2.4125170707702637,4324,4324,11
NATIVE,A,A-s11-d1-t4096,4096,16,A-1-hash-0,hash,068b48d601cdaf2a,d621e0bce6268345,068b48d601cdaf2a,True,True,False,True,0.0,-2.691685914993286,2.691685914993286,4322,4322,15
NATIVE,A,A-s11-d1-t4096,4096,16,A-1-path-0,path,/srv/calder/spool/kx44.log,/srv/calder/spool/kx84.log,/srv/calder/spool/kx44.log,True,True,False,True,-1.7881283156384598e-06,-2.8522746562957764,2.8522728681674607,4323,4323,12
NATIVE,A,A-s11-d1-t4096,4096,16,A-1-url-0,url,https://depot.example.net/rel/7096,https://relay.example.org/rel/2827,https://depot.example.net/rel/7096,True,True,False,True,-2.2924831455384265e-07,-2.5730783939361572,2.5730781646878427,4323,4323,14
NATIVE,A,A-s11-d1-t4096,4096,16,A-1-proper_noun-0,proper_noun,Rowena Delacroix,Casimir Sorley,Rowena Delacroix,True,True,False,True,-4.315329988457961e-06,-16.296875,16.29687068467001,4323,4323,6
NATIVE,A,A-s11-d1-t4096,4096,16,A-1-composition-0,composition,Ashcombe,Draywell,Anselm Brannigan,False,False,False,False,-4.750038146972656,-10.541691780090332,5.791653633117676,4334,4334,7
NOCTX,A,A-s11-d1-t4096,4096,16,A-1-semantic-0,semantic,olive,crimson,Red,False,False,False,False,-7.820047378540039,-6.288722991943359,-1.5313243865966797,87,87,2
NOCTX,A,A-s11-d1-t4096,4096,16,A-1-identifier-0,identifier,QZ-1902-KP,RT-7370-RT,UNKNOWN,False,False,False,False,-5.773046970367432,-5.996997833251953,0.22395086288452148,93,93,2
NOCTX,A,A-s11-d1-t4096,4096,16,A-1-number-0,number,"49,297","15,336",1250000,False,False,False,False,-3.0578181743621826,-2.7432262897491455,-0.3145918846130371,95,95,8
NOCTX,A,A-s11-d1-t4096,4096,16,A-1-date-0,date,2029-04-26,2031-03-18,"July 1, 2021",False,False,False,False,-2.873373508453369,-2.2825427055358887,-0.5908308029174805,93,93,10
NOCTX,A,A-s11-d1-t4096,4096,16,A-1-hash-0,hash,068b48d601cdaf2a,d621e0bce6268345,750975097509750975097509750975097509750975097509,False,False,False,False,-3.6022655963897705,-3.151251792907715,-0.45101380348205566,91,91,48
NOCTX,A,A-s11-d1-t4096,4096,16,A-1-path-0,path,/srv/calder/spool/kx44.log,/srv/calder/spool/kx84.log,/proc/mirren-7522/diagnostics,False,False,False,False,-7.693091869354248,-7.824500560760498,0.13140869140625,92,92,13
NOCTX,A,A-s11-d1-t4096,4096,16,A-1-url-0,url,https://depot.example.net/rel/7096,https://relay.example.org/rel/2827,http://mirror.7546.mirren/,False,False,False,False,-5.4312872886657715,-5.2487053871154785,-0.18258190155029297,92,92,13
NOCTX,A,A-s11-d1-t4096,4096,16,A-1-proper_noun-0,proper_noun,Rowena Delacroix,Casimir Sorley,UNKNOWN,False,False,False,False,-7.7713494300842285,-9.414497375488281,1.6431479454040527,92,92,2
NOCTX,A,A-s11-d1-t4096,4096,16,A-1-composition-0,composition,Ashcombe,Draywell,CEDAR-7588 Facility,False,False,False,False,-10.590824127197266,-12.380993843078613,1.7901697158813477,103,103,9
NATIVE,A,A-s11-d2-t4096,4096,16,A-2-semantic-0,semantic,blue,crimson,blue,True,True,False,True,-5.435795901576057e-05,-14.96877670288086,14.968722344921844,4332,4332,2
NATIVE,A,A-s11-d2-t4096,4096,16,A-2-identifier-0,identifier,XD-8251-RT,QZ-1285-XD,XD-8251-RT,True,True,False,True,-4.4255666580284014e-06,-4.122180461883545,4.122176036316887,4336,4336,9
NATIVE,A,A-s11-d2-t4096,4096,16,A-2-number-0,number,"23,224","49,153","23,224",True,True,False,True,-5.900755695620319e-06,-4.437838077545166,4.43783217678947,4339,4339,7
NATIVE,A,A-s11-d2-t4096,4096,16,A-2-date-0,date,2031-02-19,2030-08-19,2031-02-19,True,True,False,True,0.0,-2.7898266315460205,2.7898266315460205,4336,4336,11
NATIVE,A,A-s11-d2-t4096,4096,16,A-2-hash-0,hash,3553af4d9608d53f,3678a676006c87ea,3553af4d9608d53f,True,True,False,True,0.0,-1.9333332777023315,1.9333332777023315,4334,4334,16
NATIVE,A,A-s11-d2-t4096,4096,16,A-2-path-0,path,/var/opt/mirren/spool/kx54.log,/opt/vestry/spool/kx14.log,/var/opt/mirren/spool/kx54.log,True,True,False,True,-8.413844625465572e-06,-1.5455459356307983,1.5455375217861729,4336,4336,13
NATIVE,A,A-s11-d2-t4096,4096,16,A-2-url-0,url,https://relay.example.org/rel/5566,https://relay.example.org/rel/6364,https://relay.example.org/rel/5566,True,True,False,True,-1.2914334490687907e-07,-2.4791698455810547,2.47916971643771,4336,4336,13
NATIVE,A,A-s11-d2-t4096,4096,16,A-2-proper_noun-0,proper_noun,Anselm Brannigan,Miriam Delacroix,Anselm Brannigan,True,True,False,True,-9.934105804632054e-08,-10.40000057220459,10.400000472863532,4337,4337,7
NATIVE,A,A-s11-d2-t4096,4096,16,A-2-composition-0,composition,Ashcombe,Fennhollow,Ashcombe,True,True,False,True,-8.230766252381727e-05,-6.9062957763671875,6.906213468704664,4347,4347,3
NOCTX,A,A-s11-d2-t4096,4096,16,A-2-semantic-0,semantic,blue,crimson,UNKNOWN,False,False,False,False,-5.744129657745361,-6.528322696685791,0.7841930389404297,88,88,2
NOCTX,A,A-s11-d2-t4096,4096,16,A-2-identifier-0,identifier,XD-8251-RT,QZ-1285-XD,UNKNOWN,False,False,False,False,-5.845422744750977,-5.024419784545898,-0.8210029602050781,92,92,2
NOCTX,A,A-s11-d2-t4096,4096,16,A-2-number-0,number,"23,224","49,153",125000000,False,False,False,False,-2.6218338012695312,-3.0557563304901123,0.43392252922058105,95,95,10
NOCTX,A,A-s11-d2-t4096,4096,16,A-2-date-0,date,2031-02-19,2030-08-19,"April 15, 2021",False,False,False,False,-2.57948637008667,-2.653416156768799,0.0739297866821289,92,92,11
NOCTX,A,A-s11-d2-t4096,4096,16,A-2-hash-0,hash,3553af4d9608d53f,3678a676006c87ea,0x3a7d6f8e1c2b4a5f6d7e8f9a0b1c2d3e4f5a6b7c8d9e0f,False,False,False,False,-2.9718525409698486,-3.0769314765930176,0.10507893562316895,90,90,48
NOCTX,A,A-s11-d2-t4096,4096,16,A-2-path-0,path,/var/opt/mirren/spool/kx54.log,/opt/vestry/spool/kx14.log,/proc/self/cgroup,False,False,False,False,-7.455977916717529,-5.566524028778076,-1.8894538879394531,92,92,6
NOCTX,A,A-s11-d2-t4096,4096,16,A-2-url-0,url,https://relay.example.org/rel/5566,https://relay.example.org/rel/6364,https://mirror.example.com/Ordell-6695,False,False,False,False,-5.189815044403076,-6.072925090789795,0.8831100463867188,92,92,14
NOCTX,A,A-s11-d2-t4096,4096,16,A-2-proper_noun-0,proper_noun,Anselm Brannigan,Miriam Delacroix,UNKNOWN,False,False,False,False,-5.736852169036865,-6.313240051269531,0.576387882232666,93,93,2
NOCTX,A,A-s11-d2-t4096,4096,16,A-2-composition-0,composition,Ashcombe,Fennhollow,CEDAR-6768 Facility,False,False,False,False,-10.288154602050781,-8.394186973571777,-1.893967628479004,103,103,9
NATIVE,A,A-s11-d3-t4096,4096,16,A-3-semantic-0,semantic,slate,teal,slate,True,True,False,True,-0.0015969376545399427,-11.65784740447998,11.65625046682544,4298,4298,3
NATIVE,A,A-s11-d3-t4096,4096,16,A-3-identifier-0,identifier,RT-7321-KP,KP-4553-QZ,RT-7321-KP,True,True,False,True,0.0,-7.078125,7.078125,4305,4305,9
NATIVE,A,A-s11-d3-t4096,4096,16,A-3-number-0,number,"40,087","15,700","40,087",True,True,False,True,0.0,-5.224914073944092,5.224914073944092,4306,4306,7
NATIVE,A,A-s11-d3-t4096,4096,16,A-3-date-0,date,2031-05-26,2031-05-20,2031-05-26,True,True,False,True,0.0,-2.9000000953674316,2.9000000953674316,4305,4305,11
NATIVE,A,A-s11-d3-t4096,4096,16,A-3-hash-0,hash,c57521a6383ce8e7,6dba2482c44f7a17,c57521a6383ce8e7,True,True,False,True,0.0,-2.582883834838867,2.582883834838867,4303,4303,16
NATIVE,A,A-s11-d3-t4096,4096,16,A-3-path-0,path,/srv/calder/spool/kx33.log,/opt/vestry/spool/kx52.log,/srv/calder/spool/kx33.log,True,True,False,True,-2.6710024030762725e-05,-3.670705556869507,3.670678846845476,4304,4304,12
NATIVE,A,A-s11-d3-t4096,4096,16,A-3-url-0,url,https://relay.example.org/rel/5113,https://relay.example.org/rel/1304,https://relay.example.org/rel/5113,True,True,False,True,-4.0729779016146495e-07,-2.656250476837158,2.656250069539368,4304,4304,13
NATIVE,A,A-s11-d3-t4096,4096,16,A-3-proper_noun-0,proper_noun,Ingrid Sorley,Ingrid Ashgrove,Ingrid Sorley,True,True,False,True,-5.960463766996327e-08,-6.949999809265137,6.949999749660499,4305,4305,5
NATIVE,A,A-s11-d3-t4096,4096,16,A-3-composition-0,composition,Draywell,Ashcombe,Draywell,True,True,False,True,0.0,-12.062509536743164,12.062509536743164,4315,4315,4
NOCTX,A,A-s11-d3-t4096,4096,16,A-3-semantic-0,semantic,slate,teal,UNKNOWN,False,False,False,False,-8.829811096191406,-9.641244888305664,0.8114337921142578,86,86,2
NOCTX,A,A-s11-d3-t4096,4096,16,A-3-identifier-0,identifier,RT-7321-KP,KP-4553-QZ,UNKNOWN,False,False,False,False,-5.409001350402832,-6.356844902038574,0.9478435516357422,93,93,2
NOCTX,A,A-s11-d3-t4096,4096,16,A-3-number-0,number,"40,087","15,700",1250000,False,False,False,False,-3.457051992416382,-2.5466434955596924,-0.9104084968566895,94,94,8
NOCTX,A,A-s11-d3-t4096,4096,16,A-3-date-0,date,2031-05-26,2031-05-20,2021-03-31,False,False,False,False,-1.959255576133728,-1.7842556238174438,-0.17499995231628418,93,93,11
NOCTX,A,A-s11-d3-t4096,4096,16,A-3-hash-0,hash,c57521a6383ce8e7,6dba2482c44f7a17,3a7d6f8e9b0c1d2e3f4a5b6c7d8e9f0a1b2c3d4e5f6a7b8c,False,False,False,False,-3.2108724117279053,-3.519289255142212,0.30841684341430664,91,91,48
NOCTX,A,A-s11-d3-t4096,4096,16,A-3-path-0,path,/srv/calder/spool/kx33.log,/opt/vestry/spool/kx52.log,/ordell/2158/diagnostics,False,False,False,False,-8.081290245056152,-9.011961936950684,0.9306716918945312,92,92,11
NOCTX,A,A-s11-d3-t4096,4096,16,A-3-url-0,url,https://relay.example.org/rel/5113,https://relay.example.org/rel/1304,https://mirror.example.com/Ordell-2189,False,False,False,False,-5.580886363983154,-5.455887317657471,-0.1249990463256836,92,92,14
NOCTX,A,A-s11-d3-t4096,4096,16,A-3-proper_noun-0,proper_noun,Ingrid Sorley,Ingrid Ashgrove,UNKNOWN,False,False,False,False,-9.891406059265137,-7.73611307144165,-2.1552929878234863,93,93,2
NOCTX,A,A-s11-d3-t4096,4096,16,A-3-composition-0,composition,Draywell,Ashcombe,CEDAR-2252 Facility,False,False,False,False,-13.53148365020752,-10.230892181396484,-3.300591468811035,103,103,9
NATIVE,A,A-s11-d4-t4096,4096,16,A-4-semantic-0,semantic,amber,blue,amber,True,True,False,True,-0.00010966652916977182,-22.87510871887207,22.8749990523429,4298,4298,2
NATIVE,A,A-s11-d4-t4096,4096,16,A-4-identifier-0,identifier,QZ-2478-MB,XD-9959-KP,QZ-2478-MB,True,True,False,True,0.0,-6.312511920928955,6.312511920928955,4305,4305,10
NATIVE,A,A-s11-d4-t4096,4096,16,A-4-number-0,number,"35,962","45,181","35,962",True,True,False,True,0.0,-4.813619136810303,4.813619136810303,4307,4307,7
NATIVE,A,A-s11-d4-t4096,4096,16,A-4-date-0,date,2032-09-12,2029-09-19,2032-09-12,True,True,False,True,0.0,-2.0,2.0,4305,4305,11
NATIVE,A,A-s11-d4-t4096,4096,16,A-4-hash-0,hash,f2fd6c8ff689fda0,78fdfce065eeb2d1,f2fd6c8ff689fda0,True,True,False,True,0.0,-2.7083370685577393,2.7083370685577393,4303,4303,14
NATIVE,A,A-s11-d4-t4096,4096,16,A-4-path-0,path,/opt/vestry/spool/kx53.log,/var/opt/mirren/spool/kx97.log,/opt/vestry/spool/kx53.log,True,True,False,True,-0.006462116725742817,-1.8546433448791504,1.8481812281534076,4304,4304,12
NATIVE,A,A-s11-d4-t4096,4096,16,A-4-url-0,url,https://depot.example.net/rel/9337,https://depot.example.net/rel/9005,https://depot.example.net/rel/9337,True,True,False,True,-1.1003926658759156e-07,-2.5769236087799072,2.5769234987406406,4303,4303,14
NATIVE,A,A-s11-d4-t4096,4096,16,A-4-proper_noun-0,proper_noun,Halvard Delacroix,Dagny Okonkwo,Halvard Delacroix,True,True,False,True,-9.536741885085576e-08,-5.434062957763672,5.434062862396253,4305,4305,6
NATIVE,A,A-s11-d4-t4096,4096,16,A-4-composition-0,composition,Ashcombe,Longmere,Ashcombe,True,True,False,True,-2.14576334656158e-06,-17.90625,17.906247854236653,4314,4314,3
NOCTX,A,A-s11-d4-t4096,4096,16,A-4-semantic-0,semantic,amber,blue,Red,False,False,False,False,-14.132061004638672,-6.06956148147583,-8.062499523162842,86,86,2
NOCTX,A,A-s11-d4-t4096,4096,16,A-4-identifier-0,identifier,QZ-2478-MB,XD-9959-KP,Mirren-2857,False,False,False,False,-5.6494855880737305,-6.278246879577637,0.6287612915039062,93,93,8
NOCTX,A,A-s11-d4-t4096,4096,16,A-4-number-0,number,"35,962","45,181",1250000,False,False,False,False,-2.855093240737915,-3.132397413253784,0.27730417251586914,95,95,8
NOCTX,A,A-s11-d4-t4096,4096,16,A-4-date-0,date,2032-09-12,2029-09-19,"July 1, 2021",False,False,False,False,-2.931333541870117,-3.488208770751953,0.5568752288818359,93,93,10
NOCTX,A,A-s11-d4-t4096,4096,16,A-4-hash-0,hash,f2fd6c8ff689fda0,78fdfce065eeb2d1,0x3a7d6a3e8d6a3e8d6a3e8d6a3e8d6a3e,False,False,False,False,-3.9950244426727295,-4.509342670440674,0.5143182277679443,91,91,35
NOCTX,A,A-s11-d4-t4096,4096,16,A-4-path-0,path,/opt/vestry/spool/kx53.log,/var/opt/mirren/spool/kx97.log,/proc/self/cgroup,False,False,False,False,-8.90358829498291,-7.635522365570068,-1.2680659294128418,92,92,6
NOCTX,A,A-s11-d4-t4096,4096,16,A-4-url-0,url,https://depot.example.net/rel/9337,https://depot.example.net/rel/9005,https://calder-2969.mirror/,False,False,False,False,-4.767369270324707,-4.895007133483887,0.1276378631591797,91,91,13
NOCTX,A,A-s11-d4-t4096,4096,16,A-4-proper_noun-0,proper_noun,Halvard Delacroix,Dagny Okonkwo,UNKNOWN,False,False,False,False,-8.806098937988281,-4.5729498863220215,-4.23314905166626,93,93,2
