condition,ratio,strategy,position_mode,doc_id,target_tokens,fact_class,gold,prediction,clean_hit,semantic_hit,exact_hit,distractor_hit,rank_margin,answer_logprob,n_active_positions,n_doc_tokens
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d0-t16384,16384,number,"43,863","43,863",True,True,True,False,4.357544322808614,-9.934104383546583e-08,16940,16888
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d0-t16384,16384,date,2030-07-15,2030-07-15,True,True,True,False,3.1758391857147217,0.0,16940,16888
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d0-t16384,16384,hash,a91c9b7de0a35cb0,a91c9b7de0a35cb0,True,True,True,False,2.2916717529296875,0.0,16940,16888
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d0-t16384,16384,path,/srv/calder/spool/kx18.log,/srv/calder/spool/kx18.log,True,True,True,False,3.2394218556191845,-9.048769243236165e-06,16940,16888
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d0-t16384,16384,url,https://relay.example.org/rel/4340,https://relay.example.org/rel/4340,True,True,True,False,3.3003580272223303,-7.450555017385341e-07,16940,16888
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d0-t16384,16384,proper_noun,Tobias Sorley,Tobias Sorley,True,True,True,False,8.70267996788101,-6.198875439622498e-07,16940,16888
SHUFFLE_KV_ORDER,1.0,shuffle_blocks,original,A-s11-d0-t16384,16384,composition,Draywell,Draywell,True,True,True,False,7.250006159360964,-1.1960451047343668e-05,16940,16888
KV_STRIDE,2.0,stride,original,A-s11-d0-t16384,16384,semantic,amber,amber. The thermal. The thermal.1.1. 1.11. 1.1.1. 111. 1.1.1. 1 1.1 1 1.,True,True,True,False,25.295202828478068,-0.004750632215291262,8496,16888
KV_STRIDE,2.0,stride,original,A-s11-d0-t16384,16384,identifier,MB-2316-MB,MB. The Q.1.1.123. 0.1. 1.0.2. 0.1.0. 0.0. 0.0.2. The 0.,False,False,False,False,3.3046751022338867,-10.232709884643555,8496,16888
KV_STRIDE,2.0,stride,original,A-s11-d0-t16384,16384,number,"43,863",444. The Q3123. The Q3.1. 0.0. 0.0.0. 0.0.0 0.0.0. The 0.0,False,False,False,False,0.44592857360839844,-6.119867324829102,8496,16888
KV_STRIDE,2.0,stride,original,A-s11-d0-t16384,16384,date,2030-07-15,The thermal.203.1.223. 0.1.1.10.2. 0.24.0444.2 22 0. 0.0.,False,False,False,False,-0.6285781860351562,-7.240286350250244,8496,16888
KV_STRIDE,2.0,stride,original,A-s11-d0-t16384,16384,hash,a91c9b7de0a35cb0,a. The Q34.2.1.223. 0.1.1.10.2. 0.1.0. 0.0 0 0.0. 0.,False,False,False,False,-0.06833267211914062,-13.87204647064209,8496,16888
KV_STRIDE,2.0,stride,original,A-s11-d0-t16384,16384,path,/srv/calder/spool/kx18.log,/s. The thermal.2.1. 123. 0.1. 0.0.1. 0.1.0.0.24. 0.0.2. The 0,False,False,False,False,0.1652984619140625,-20.053611755371094,8496,16888
KV_STRIDE,2.0,stride,original,A-s11-d0-t16384,16384,url,https://relay.example.org/rel/4340,https. The Q.2.1. 123. 0.1. 0.0.2. 0.0.0.0 0.0 0 0.0 0.0,False,False,False,False,0.6744117736816406,-12.873550415039062,8496,16888
KV_STRIDE,2.0,stride,original,A-s11-d0-t16384,16384,proper_noun,Tobias Sorley,In the usual.2. The Q3123. The Q3.1. 111. Ash.1.2.1.24.2.2 22.2. The 2.,False,False,False,False,-4.09398078918457,-21.280807495117188,8496,16888
KV_STRIDE,2.0,stride,original,A-s11-d0-t16384,16384,composition,Draywell,Dr.2. The thermal.0.1. 12. Ash.0.1. 0. 24. 0.2.1. The 0.2. 1.0.1.,False,False,False,False,2.7375621795654297,-18.050092697143555,8496,16888
KV_SINK,2.0,sink,original,A-s11-d0-t16384,16384,semantic,amber,amber. The Q3.1. The Q3.1.1.112.4.10.1.10.0. 0.0.0.00 0.0 0,True,True,True,False,18.79903109371662,-0.09423749148845673,8494,16888
KV_SINK,2.0,sink,original,A-s11-d0-t16384,16384,identifier,MB-2316-MB,XD. The Q3.2. The Q312.1.10.1. 0.04.1.0.0.04.0.0.0.0.0. The,False,False,False,False,-1.184739112854004,-11.78553581237793,8494,16888
KV_SINK,2.0,sink,original,A-s11-d0-t16384,16384,number,"43,863",4. The Q3. The Q30.1. Ashcombe.0. 0.0.0. The 0.0. 0.0.0.0.0.0. The Q3 scheduled,False,False,False,False,1.4304466247558594,-6.437727451324463,8494,16888
KV_SINK,2.0,sink,original,A-s11-d0-t16384,16384,date,2030-07-15,2. The Q3.2. The Q312.1.10.2.10.0. 0.0.0.0440.0 04 0. The 0,False,False,False,False,-0.33197021484375,-7.106158256530762,8494,16888
KV_SINK,2.0,sink,original,A-s11-d0-t16384,16384,hash,a91c9b7de0a35cb0,The Q3. The Q34.1.2.12.1.10.2.10.0. 0.0.0.0.40.0 0.0.0.,False,False,False,False,-2.4910430908203125,-15.413114547729492,8494,16888
KV_SINK,2.0,sink,original,A-s11-d0-t16384,16384,path,/srv/calder/spool/kx18.log,/d. The thermal. the Q.1. 111. 1.12. 10.04. 04 0.4444.2 0.2.4. The,False,False,False,False,-0.31218910217285156,-20.951631546020508,8494,16888
KV_SINK,2.0,sink,original,A-s11-d0-t16384,16384,url,https://relay.example.org/rel/4340,https. The thermal. the Mir.1. Ash.12. Ash. Ash.1. 24.2. Long.222.24444.24444.2. The,False,False,False,False,0.3906698226928711,-13.539421081542969,8494,16888
KV_SINK,2.0,sink,original,A-s11-d0-t16384,16384,proper_noun,Tobias Sorley,"T. The Q3.1. The Q3
1.1.10.1.10.0. 0.1.0.1.40.0.24 0.00.",False,False,False,False,1.9883747100830078,-17.573040008544922,8494,16888
KV_SINK,2.0,sink,original,A-s11-d0-t16384,16384,composition,Draywell,F.22.1.10.0. 0.0. 0.0.0. 0 0.0 0 0 0. The Q3 0.0 0 0,False,False,False,False,-4.414302825927734,-19.888383865356445,8494,16888
KV_STRIDE_COMPACT,2.0,stride,compact,A-s11-d0-t16384,16384,semantic,amber,The Q3.1. The Q3.2. 2.12. 2.24. 24.2. 2. 1. 2. 2.2.2.2.,False,False,False,False,10.351943016052246,-14.248299598693848,8496,16888
KV_STRIDE_COMPACT,2.0,stride,compact,A-s11-d0-t16384,16384,identifier,MB-2316-MB,2.20. 2.22. 2.20. 24.2. 2. 2. 0. 24. 0.2.0. The 2.,False,False,False,False,-0.31229400634765625,-13.375255584716797,8496,16888
KV_STRIDE_COMPACT,2.0,stride,compact,A-s11-d0-t16384,16384,number,"43,863",the usual.2. the 12. 2.24. 24 23. 0 and 0. 0 0.0 0.0.0. The 0.0.,False,False,False,False,-1.047938346862793,-10.419525146484375,8496,16888
KV_STRIDE_COMPACT,2.0,stride,compact,A-s11-d0-t16384,16384,date,2030-07-15,and the 1.1. 111. 2.1.1. 111. 0. 1. 0. 1.1 0.2.4. The 2.,False,False,False,False,-0.2114119529724121,-6.539607048034668,8496,16888
KV_STRIDE_COMPACT,2.0,stride,compact,A-s11-d0-t16384,16384,hash,a91c9b7de0a35cb0,and the 2.1.1. 111. 2.1.1. 111. 0. 1. 0. 1.1. 2.2. The Q3,False,False,False,False,-2.367814064025879,-16.5034122467041,8496,16888
KV_STRIDE_COMPACT,2.0,stride,compact,A-s11-d0-t16384,16384,path,/srv/calder/spool/kx18.log,and the 1.1. 1.11. 2.1.1. 111. 0. 0. 0. 1.3 0 2.4. The 2,False,False,False,False,-0.08119583129882812,-20.3676815032959,8496,16888
KV_STRIDE_COMPACT,2.0,stride,compact,A-s11-d0-t16384,16384,url,https://relay.example.org/rel/4340,and the 2.2. 2.22. 2.24. 24 2. 2. 2. 2 24.2 2 2.4. The 2,False,False,False,False,0.35198402404785156,-13.609808921813965,8496,16888
KV_STRIDE_COMPACT,2.0,stride,compact,A-s11-d0-t16384,16384,proper_noun,Tobias Sorley,and the 1.1. 111. 1.1.1. 111. 0. 1. 0. 1.1 0.2.4. The 0.,False,False,False,False,-1.3805618286132812,-23.15973472595215,8496,16888
KV_STRIDE_COMPACT,2.0,stride,compact,A-s11-d0-t16384,16384,composition,Draywell,1. 2.20. 24.2. 2. 2. 2. 2.2.2 2.4. The 2.2. 24. 2.,False,False,False,False,0.44711875915527344,-22.339399337768555,8496,16888
KV_STRIDE,4.0,stride,original,A-s11-d0-t16384,16384,semantic,amber,Answer. The Q3. The. The Q3.. The. The Q3. The. The Q3. The.2. The Q. The Q3. The. The Q. The.. the Q3.,False,False,False,False,6.501889228820801,-13.506192207336426,4274,16888
KV_STRIDE,4.0,stride,original,A-s11-d0-t16384,16384,identifier,MB-2316-MB,XD. The Q3. the Q3. The Q3. 3 1 for the Q33 03. The Q 0 for the Q 0. 0 0 0 3 0,False,False,False,False,-0.6440296173095703,-10.945463180541992,4274,16888
KV_STRIDE,4.0,stride,original,A-s11-d0-t16384,16384,number,"43,863","4




 the Q3












3





 for the",False,False,False,False,1.6458253860473633,-10.917925834655762,4274,16888
KV_STRIDE,4.0,stride,original,A-s11-d0-t16384,16384,date,2030-07-15,"2






 2 2 2



 for the Q3

 1
 1 0 for the



 3
 1 1 3 0",False,False,False,False,-0.935582160949707,-7.483044624328613,4274,16888
KV_STRIDE,4.0,stride,original,A-s11-d0-t16384,16384,hash,a91c9b7de0a35cb0,The Q3. The Q3. the Q3. 2. 3. The  for the Q33 0. 1 3 for the Q3. The Q3 0 0 0 0,False,False,False,False,-2.646967887878418,-15.608916282653809,4274,16888
KV_STRIDE,4.0,stride,original,A-s11-d0-t16384,16384,path,/srv/calder/spool/kx18.log,/s. The data. The Q. the backup. 2. 1. The  for the 1. 0. 1 0 0. The 1  0 0 0 3 0,False,False,False,False,0.1655120849609375,-20.903846740722656,4274,16888
KV_STRIDE,4.0,stride,original,A-s11-d0-t16384,16384,url,https://relay.example.org/rel/4340,The was in the Q3. the Q3. 2. 3 3  for the Q33 03 1 3 for the Q3 3  0 0 0 3 0,False,False,False,False,0.36363697052001953,-12.709861755371094,4274,16888
KV_STRIDE,4.0,stride,original,A-s11-d0-t16384,16384,proper_noun,Tobias Sorley,In. The Q3. the Q3. 1. 3. 3 for the Q33 0. 1 3 0 0. The  0 0 0 3 3,False,False,False,False,-0.496826171875,-19.37404441833496,4274,16888
KV_STRIDE,4.0,stride,original,A-s11-d0-t16384,16384,composition,Draywell,"Dr at the facility was the maintenance. The for the Q3. the maintenance for the Q3 for the Q. The facility. for the Q the Q3. The Q. the Q
 the Q. The Q. The Q",False,False,False,False,10.580788612365723,-13.9967622756958,4274,16888
KV_SINK,4.0,sink,original,A-s11-d0-t16384,16384,semantic,amber,None was published. The Q3. The was not. The. The Q3. and the Q3. and the Q. The Q. The Q. The Q3. Q. The Q. The Q. Q. The,False,False,False,False,7.382277488708496,-14.324246406555176,4273,16888
KV_SINK,4.0,sink,original,A-s11-d0-t16384,16384,identifier,MB-2316-MB,XD. The was published. The. The Q3. The. 0. and the Q.11. 0. 0. 0. The Q. The 0. 0.0. 0.,False,False,False,False,-3.128657341003418,-13.341888427734375,4273,16888
KV_SINK,4.0,sink,original,A-s11-d0-t16384,16384,number,"43,863",3. The Q 1. The Q3 1. 0. The Q313.3.3. The Q3 0 0. The Q3 0. Q3 0 0 0,False,False,False,False,0.38204526901245117,-7.729640483856201,4273,16888
KV_SINK,4.0,sink,original,A-s11-d0-t16384,16384,date,2030-07-15,The Q.1. The thermal. The Q3. The. 0. and the Q to the Q.1. 1. The Q3 0. The Q3 0. The Q3. 0.,False,False,False,False,-1.2042832374572754,-7.412044525146484,4273,16888
KV_SINK,4.0,sink,original,A-s11-d0-t16384,16384,hash,a91c9b7de0a35cb0,The Q3. The Q3. The. The Q3. and the Vest. The. The. The Q3. 0. 0. Q3. The Q. The Q 0. The Q.0.,False,False,False,False,-3.7865095138549805,-17.1539306640625,4273,16888
KV_SINK,4.0,sink,original,A-s11-d0-t16384,16384,path,/srv/calder/spool/kx18.log,"https. The was. The. The. The Q3. and the Vest. The. The to the Q3. The Q. 0. and to the Q. The. The Q
 0.0. 0",False,False,False,False,0.007902145385742188,-22.1884708404541,4273,16888
KV_SINK,4.0,sink,original,A-s11-d0-t16384,16384,url,https://relay.example.org/rel/4340,https. The was. The Mir was. The Q3. and the Mir. The. The to the Q3. The Q. 0. Q3. The Q. The Q. 0. The Q. 0,False,False,False,False,0.6402273178100586,-12.142459869384766,4273,16888
KV_SINK,4.0,sink,original,A-s11-d0-t16384,16384,proper_noun,Tobias Sorley,In. The. The Q. The Q3. 1. 0. and the Q. 0. 0. 0. 0 0. The 0 0 0.0 0 0,False,False,False,False,-5.2335205078125,-25.28017807006836,4273,16888
KV_SINK,4.0,sink,original,A-s11-d0-t16384,16384,composition,Draywell,B. the facility was the facility. The to the facility to the facility. 1. The Q3 to the Q. The Q3  the Q3.1. The Q. The Q. The Q 3. The,False,False,False,False,4.887327194213867,-21.028060913085938,4273,16888
KV_STRIDE_COMPACT,4.0,stride,compact,A-s11-d0-t16384,16384,semantic,amber,"and the new for the following for the same. The Q. the same for the following for the ""D. The for the ""D was left for the ""the for the ""for the ""for ""for for the ""the for",False,False,False,False,-2.4470043182373047,-28.628145217895508,4274,16888
KV_STRIDE_COMPACT,4.0,stride,compact,A-s11-d0-t16384,16384,identifier,MB-2316-MB,"for the



 for the

1






 for the



















 the",False,False,False,False,0.0929098129272461,-13.721413612365723,4274,16888
KV_STRIDE_COMPACT,4.0,stride,compact,A-s11-d0-t16384,16384,number,"43,863",for the Q3. 1 for the following for the 3. The for the 1 was for the 1. The Q3 for the 2. for the 0.0.2. 0. 3,False,False,False,False,1.4253292083740234,-9.15853500366211,4274,16888
KV_STRIDE_COMPACT,4.0,stride,compact,A-s11-d0-t16384,16384,date,2030-07-15,"for the

The Q. for the
1






 for the



















 the",False,False,False,False,0.31514644622802734,-6.892716407775879,4274,16888
KV_STRIDE_COMPACT,4.0,stride,compact,A-s11-d0-t16384,16384,hash,a91c9b7de0a35cb0,"1. for the Q3 and the Q3 for the following for the



 for the










 for the






 the",False,False,False,False,-2.9562911987304688,-15.874345779418945,4274,16888
KV_STRIDE_COMPACT,4.0,stride,compact,A-s11-d0-t16384,16384,path,/srv/calder/spool/kx18.log,"for the Q. The Q3. for the ""The Q3. 1. The for the ""for the Q3. ""the for the Q3 for the ""The Q3. The Q3.0. ""for",False,False,False,False,0.10480880737304688,-21.026269912719727,4274,16888
KV_STRIDE_COMPACT,4.0,stride,compact,A-s11-d0-t16384,16384,url,https://relay.example.org/rel/4340,"for the Q4. The Q. for the ""The Q3. 0. The for the ""for the Q3. ""the for the Q3 for the ""for for the ""the the Q3.3. """,False,False,False,False,0.49358463287353516,-13.672618865966797,4274,16888
KV_STRIDE_COMPACT,4.0,stride,compact,A-s11-d0-t16384,16384,proper_noun,Tobias Sorley,"for the

The Q. 1 for the






 for the



















 the",False,False,False,False,1.0160179138183594,-21.980188369750977,4274,16888
KV_STRIDE_COMPACT,4.0,stride,compact,A-s11-d0-t16384,16384,composition,Draywell,"for the following for the ""The Q3 for the ""for the Q3. ""the for the Q3 for the ""for for the ""the the Q3 for the ""for the ""for the Q3. ""for the",False,False,False,False,0.19656944274902344,-21.255340576171875,4274,16888
KV_STRIDE,8.0,stride,original,A-s11-d0-t16384,16384,semantic,amber,"Answer
 the Calder. the new the the new for the Vest for the the the the new the new the Calder was the the the the Calder was the new for the Q was the the the the was the new the the the the the",False,False,False,False,7.027225494384766,-13.476314544677734,2163,16888
KV_STRIDE,8.0,stride,original,A-s11-d0-t16384,16384,identifier,MB-2316-MB,"MB
 the Calder.
 1?
 the the the 13?
The  the Calder for the Calder was    was the Calder was the  the Calder for the Q the the the the   the the  for the",False,False,False,False,3.5392990112304688,-11.215944290161133,2163,16888
KV_STRIDE,8.0,stride,original,A-s11-d0-t16384,16384,number,"43,863","0
 Vest. the Q the the the Q the Q?
 the Q3?
 the Q the Vest for the Q was the Q the Q for the Q3 and the Q for the Q for the Q for the Q3 for the",False,False,False,False,0.9006586074829102,-9.070930480957031,2163,16888
KV_STRIDE,8.0,stride,original,A-s11-d0-t16384,16384,date,2030-07-15,The to the thermal the Q of the the the the Ord the Calder for the Q  to the the Calder for the  to the the the Q the Q for the Q3 was the the Q the Q was the the Q was the,False,False,False,False,0.5905075073242188,-8.852109909057617,2163,16888
KV_STRIDE,8.0,stride,original,A-s11-d0-t16384,16384,hash,a91c9b7de0a35cb0,"The
?
The?
 the Vest?
 The?
 the the the the?
The?
 the Q was the
 the Vest for the 23 was the Q. the the



 the the Vest for the the
 the the",False,False,False,False,-2.66457462310791,-16.061527252197266,2163,16888
KV_STRIDE,8.0,stride,original,A-s11-d0-t16384,16384,path,/srv/calder/spool/kx18.log,"/k.
 path. the Vest at the Calder the the the Calder the Calder for the Calder for the the Calder for the Calder for the the Calder for the Calder for the Calder for the Q
 the the the the for the the the Calder",False,False,False,False,-0.13341712951660156,-17.479183197021484,2163,16888
KV_STRIDE,8.0,stride,original,A-s11-d0-t16384,16384,url,https://relay.example.org/rel/4340,"https
 the the Mir at the mirror at the the the Mir for the mirror was the Calder for the the Calder at the mirror at the Calder at the Calder at the mirror at the mirror the the mirror at the the the the mirror the",False,False,False,False,0.39903736114501953,-9.21563720703125,2163,16888
KV_STRIDE,8.0,stride,original,A-s11-d0-t16384,16384,proper_noun,Tobias Sorley,Row the Har for the Har for the Har the Har the Har for the Har for the Har for the Har for the for the Har for the Q the Q for the hand for the the the Har for the for the the Q for the,False,False,False,False,2.4510440826416016,-18.03471565246582,2163,16888
KV_STRIDE,8.0,stride,original,A-s11-d0-t16384,16384,composition,Draywell,V the Calder the facility for the facility at the facility was the Calder was at the Calder was theed the the the Calder for the Calder at the Calder at the for the for the Calder was the for the facility for the facility for the,False,False,False,False,4.510123252868652,-13.924384117126465,2163,16888
KV_SINK,8.0,sink,original,A-s11-d0-t16384,16384,semantic,amber,"None
 the 2 was the    and the  the  the Vest of the  the the the Vest was to the the the the the the  the the the the the the  the and the the the Mir was the",False,False,False,False,7.126212120056152,-12.421481132507324,2162,16888
KV_SINK,8.0,sink,original,A-s11-d0-t16384,16384,identifier,MB-2316-MB,"MB
 the replacement for the replacement for the Mir, the Ord, the same?
?
 the same to the the same for the same for the same the same for the same for the Mir for the Mir was for the same for the same",False,False,False,False,0.6397294998168945,-10.813298225402832,2162,16888
KV_SINK,8.0,sink,original,A-s11-d0-t16384,16384,number,"43,863","3
 the Q?
The?
 the Q?
 ?
 ?
 the Q.
 ?
 the  for the , the , the the Q, the Vest. the for the same for for the total for the Q3",False,False,False,False,0.244415283203125,-7.229461193084717,2162,16888
KV_SINK,8.0,sink,original,A-s11-d0-t16384,16384,date,2030-07-15,"Answer was the Q for the  the Ord  the Ord for the Ord, the same?
 to the the the same for the same for the the Ord for the same for the Ord the Ord was the the and for the the the same",False,False,False,False,0.2639174461364746,-7.320680141448975,2162,16888
KV_SINK,8.0,sink,original,A-s11-d0-t16384,16384,hash,a91c9b7de0a35cb0,"The

 the Q?
 ?
?
?
  for the ?
 the same the Vest for the same was the the . the for the same for the same for the same was for the for the Vest for the for the same",False,False,False,False,-3.631898880004883,-15.833990097045898,2162,16888
KV_SINK,8.0,sink,original,A-s11-d0-t16384,16384,path,/srv/calder/spool/kx18.log,"/s
 the Q and the Vest for the Vest for the Vest. the same the other. the Vest and the the the same for the Vest. the same the same the same for the and the other for the and the same for the",False,False,False,False,-0.005344390869140625,-18.137407302856445,2162,16888
KV_SINK,8.0,sink,original,A-s11-d0-t16384,16384,url,https://relay.example.org/rel/4340,"https was the Q?
 The?
  the Mir, the Mir?
 the same the same?
 to the same the the the same, the same. to the the same the same was at the
 the the and at the same for the",False,False,False,False,0.7979307174682617,-12.222969055175781,2162,16888
KV_SINK,8.0,sink,original,A-s11-d0-t16384,16384,proper_noun,Tobias Sorley,"In
 the maintenance for the  the Har for the Har for the Har for the Har for the Vest, the same for the Vest. the Vest for the same for the Har for the Har for the for the Har for the same for",False,False,False,False,-1.8518695831298828,-18.69900131225586,2162,16888
KV_SINK,8.0,sink,original,A-s11-d0-t16384,16384,composition,Draywell,"Row out the facility was the facility? The?
 The?
 The the same and the facility was the same the facility was the facility. and the Mir was the Mir was for the the facility. the same for the the the facility for the",False,False,False,False,1.3432016372680664,-13.583418846130371,2162,16888
KV_STRIDE_COMPACT,8.0,stride,compact,A-s11-d0-t16384,16384,semantic,amber,"""D. and the Calder. Calder for the Calder. Vest. the Calder the Calder.2 for the Q. The Q for the Calder for the Q3 was the Q. Q for the Q3 was the Q for the Q",False,False,False,False,8.415777206420898,-10.641801834106445,2163,16888
KV_STRIDE_COMPACT,8.0,stride,compact,A-s11-d0-t16384,16384,identifier,MB-2316-MB,"Vest for the Calder. Vest. Vest for the Calder for the Calder for the Q3. The Q. ""D for the Calder. The Q3. the Calder for the Q4. the Q3 was for the Q33",False,False,False,False,-0.469085693359375,-11.920355796813965,2163,16888
KV_STRIDE_COMPACT,8.0,stride,compact,A-s11-d0-t16384,16384,number,"43,863",the Calder. Vest. Vest for the Calder for the Calder for the Q3 was the Calder for the Calder for the Q was the Q3. the Q3.3. the Q3 was carried for the Q33 for the,False,False,False,False,-0.0699014663696289,-9.056944847106934,2163,16888
KV_STRIDE_COMPACT,8.0,stride,compact,A-s11-d0-t16384,16384,date,2030-07-15,"2. The. the Calder. the Calder. The 2 for the Calder. The Q3. the Calder.2 was not. The Q3. the. and the Calder. the Cal. the. The Q3,3",False,False,False,False,0.1883702278137207,-7.234230995178223,2163,16888
KV_STRIDE_COMPACT,8.0,stride,compact,A-s11-d0-t16384,16384,hash,a91c9b7de0a35cb0,V3. the Q3 for the Calder. the Calder. the Q was the Q3 was not the Calder for the Calder for the Calder. The Q3. the Q3.3. the Q3 was carried for the Q,False,False,False,False,-3.0175065994262695,-14.203080177307129,2163,16888
KV_STRIDE_COMPACT,8.0,stride,compact,A-s11-d0-t16384,16384,path,/srv/calder/spool/kx18.log,1. the Q3 for the Calder. the Calder.223 for the Q3 was the Calder for the Calder for the Calder. The Q3. the Q3.3. the Q3 was carried for the Q3,False,False,False,False,0.05895805358886719,-19.366975784301758,2163,16888
KV_STRIDE_COMPACT,8.0,stride,compact,A-s11-d0-t16384,16384,url,https://relay.example.org/rel/4340,1. the Q. the Calder. the Calder. The 2 for the Q. The Q3. the Calder.2 was not. The Q3. the. and the Q was the Q3 was for the Q3 for,False,False,False,False,0.08269023895263672,-12.676957130432129,2163,16888
KV_STRIDE_COMPACT,8.0,stride,compact,A-s11-d0-t16384,16384,proper_noun,Tobias Sorley,"2. The. the Calder. the the the the Calder.2 for the Calder. The Q. the Calder.2 was not. The Q3. the. and the Calder. the Cal. the "" for the. the Q",False,False,False,False,-1.3716583251953125,-21.72857666015625,2163,16888
KV_STRIDE_COMPACT,8.0,stride,compact,A-s11-d0-t16384,16384,composition,Draywell,the Calder for the Calder for the Q3 was the Calder for the Calder for the Q was the Q3. the Q3.3. the Q3 was for the Q3 for the Q for the Q. The Q. for,False,False,False,False,1.3597583770751953,-14.111477851867676,2163,16888
KV_STRIDE,16.0,stride,original,A-s11-d0-t16384,16384,semantic,amber,"None

 the the the the the the the the the.. the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the",False,False,False,False,10.125694274902344,-10.742843627929688,1108,16888
KV_STRIDE,16.0,stride,original,A-s11-d0-t16384,16384,identifier,MB-2316-MB,Mir. assembly. the assembly... the the the the the... the assembly.. the.. the the the the the the. the Mir. the....... the... the.,False,False,False,False,1.5583457946777344,-15.617292404174805,1108,16888
KV_STRIDE,16.0,stride,original,A-s11-d0-t16384,16384,number,"43,863",1. the total.. . the the the the................................... the,False,False,False,False,-0.14968013763427734,-9.445121765136719,1108,16888
KV_STRIDE,16.0,stride,original,A-s11-d0-t16384,16384,date,2030-07-15,April.. document. the.... the the the the.............. the...................,False,False,False,False,-0.682830810546875,-13.577191352844238,1108,16888
KV_STRIDE,16.0,stride,original,A-s11-d0-t16384,16384,hash,a91c9b7de0a35cb0,"5

 .. ..... the the the the...... the.... the... the................",False,False,False,False,-1.477499008178711,-16.954395294189453,1108,16888
KV_STRIDE,16.0,stride,original,A-s11-d0-t16384,16384,path,/srv/calder/spool/kx18.log,"/


 document. path.... the the the path.................................",False,False,False,False,0.15088844299316406,-20.3520450592041,1108,16888
KV_STRIDE,16.0,stride,original,A-s11-d0-t16384,16384,url,https://relay.example.org/rel/4340,"https
 the mirror. the..... the the the the.................................",False,False,False,False,0.5590753555297852,-14.97635555267334,1108,16888
KV_STRIDE,16.0,stride,original,A-s11-d0-t16384,16384,proper_noun,Tobias Sorley,Row. document. the..... the the the the.............. the...................,False,False,False,False,2.0695877075195312,-18.14847183227539,1108,16888
KV_STRIDE,16.0,stride,original,A-s11-d0-t16384,16384,composition,Draywell,B the facility the the facility.. the facility. unit... the the.. the the the the the Har the the the the the the. the the the the the the the the the the the the the the the the,False,False,False,False,-3.4018735885620117,-19.181318283081055,1108,16888
KV_SINK,16.0,sink,original,A-s11-d0-t16384,16384,semantic,amber,Answer was was without the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the the at,False,False,False,False,10.663931131362915,-3.168199300765991,1107,16888
KV_SINK,16.0,sink,original,A-s11-d0-t16384,16384,identifier,MB-2316-MB,MB was was... the assembly for the. the the. the the the the the the the the the the the the the the the the the the the the the the the the the the for for for for the the for at,False,False,False,False,3.0944175720214844,-13.380086898803711,1107,16888
KV_SINK,16.0,sink,original,A-s11-d0-t16384,16384,number,"43,863",1..    1   .   the the. .   the   the 3. the the the the the. .  2 for for for   2 for for,False,False,False,False,-0.09558773040771484,-8.790474891662598,1107,16888
KV_SINK,16.0,sink,original,A-s11-d0-t16384,16384,date,2030-07-15,April was was without the. .. the. the the. the. the the the the the the the the the the the the the the the the the the the the the the.. the at for for the the the at,False,False,False,False,-0.08566570281982422,-12.338526725769043,1107,16888
KV_SINK,16.0,sink,original,A-s11-d0-t16384,16384,hash,a91c9b7de0a35cb0,The.. was was.... ... the... the the the. the.. the. the the the.. the the the the the the... in. the for for for the the,False,False,False,False,-1.341623306274414,-17.55689239501953,1107,16888
KV_SINK,16.0,sink,original,A-s11-d0-t16384,16384,path,/srv/calder/spool/kx18.log,/ path was path was..... the. the the.. the the the the path.. the the the the the the. the the the the the the the path. in. path for for for the path for,False,False,False,False,0.27237892150878906,-19.427135467529297,1107,16888
KV_SINK,16.0,sink,original,A-s11-d0-t16384,16384,url,https://relay.example.org/rel/4340,https.. was at....... the... the. the. the... the. the the the. the. the the the the..... at at at for the the for,False,False,False,False,0.3025236129760742,-12.9835205078125,1107,16888
KV_SINK,16.0,sink,original,A-s11-d0-t16384,16384,proper_noun,Tobias Sorley,"Mir
 staff was.... was...... the the the the. the the the the the the the the the the the the the the the the the. the the the for the the the the for the",False,False,False,False,-1.8014335632324219,-19.873836517333984,1107,16888
KV_SINK,16.0,sink,original,A-s11-d0-t16384,16384,composition,Draywell,Long at. facility. facility. the the the. the.. the. the the. the. the the the the the. the the the the at for for for the the for at at for for the to to the the the,False,False,False,False,-3.42431640625,-15.847155570983887,1107,16888
KV_STRIDE_COMPACT,16.0,stride,compact,A-s11-d0-t16384,16384,semantic,amber,"the new. The Har. the same. The new. the. The the same the the the.2. the same. the same. the "" in. the "" the same. the ""the. The ""1. the same",False,False,False,False,2.9043312072753906,-17.688575744628906,1108,16888
KV_STRIDE_COMPACT,16.0,stride,compact,A-s11-d0-t16384,16384,identifier,MB-2316-MB,"the same. The other.. the. the same the the the same. the same. the same.. the "" in the same. the same. the same. The same. ""1. "" and. ""for. the",False,False,False,False,-0.5643787384033203,-13.109956741333008,1108,16888
