condition,ratio,doc_id,target_tokens,fact_class,gold,prediction,clean_hit,semantic_hit,exact_hit,distractor_hit,rank_margin,answer_logprob,n_active_positions,n_memory_positions,n_doc_tokens
LEARNED_JOINT,16.0,A-s11-d3-t4096,4096,identifier,RT-7321-KP,KP-7321-KP-KP-KP-KP-KP-KP-KP-KP-KP-KP-KP-KP-KP-KP-KP-KP-KP-KP-KP-KP-KP,False,False,False,False,2.7296632528305054,-1.0628503561019897,407,263,4208
LEARNED_JOINT,16.0,A-s11-d3-t4096,4096,number,"40,087","15,705 credits.",False,False,False,False,-1.9165260791778564,-2.2846829891204834,369,263,4208
LEARNED_JOINT,16.0,A-s11-d3-t4096,4096,date,2031-05-26,2031-05-29,False,False,False,False,0.13750000298023224,-0.23764999210834503,370,263,4208
LEARNED_JOINT,16.0,A-s11-d3-t4096,4096,hash,c57521a6383ce8e7,ce8ce8ce8ce8ce8ce8ce8ce8ce8ce8ce8ce8ce8ce8ce8ce8ce8ce8ce8ce8ce8ce8ce8ce8,False,False,False,False,0.5514175891876221,-3.0000407695770264,405,263,4208
LEARNED_JOINT,16.0,A-s11-d3-t4096,4096,path,/srv/calder/spool/kx33.log,"/opt/vestry/spool/kx52.log
/opt/vestry/spool/kx52.log
/opt/vestry/spool/kx52.log
/opt/vestry/spool/kx52.log",False,False,False,True,-2.081217372789979,-2.0825700759887695,406,263,4208
LEARNED_JOINT,16.0,A-s11-d3-t4096,4096,url,https://relay.example.org/rel/5113,https://relay.example.org/rel/5113?token=ce8ce38ce58ce78ce58ce78ce58ce78ce58ce78ce58ce,True,True,True,False,1.2307326141744852,-0.02384275756776333,406,263,4208
LEARNED_JOINT,16.0,A-s11-d3-t4096,4096,proper_noun,Ingrid Sorley,Ingrid Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley Sorley,True,True,True,False,3.4270669666002505,-0.00033099978463724256,407,263,4208
LEARNED_JOINT,16.0,A-s11-d3-t4096,4096,composition,Draywell,Ashcombe Spokewell Tower (Ashcombe Spokewell Tower),False,False,False,True,-3.6249495881056646,-3.625086784362793,384,263,4208
NATIVE,1.0,A-s11-d3-t4096,4096,semantic,slate,slate,True,True,True,False,11.812500313157216,-0.0010983196552842855,4298,,4208
NOCTX,1.0,A-s11-d3-t4096,4096,semantic,slate,UNKNOWN,False,False,False,False,0.8114337921142578,-8.829811096191406,86,,4208
BUDGET,2.0,A-s11-d3-t4096,4096,semantic,slate,None,False,False,False,False,6.929566025733948,-1.4541486501693726,2193,,4208
BUDGET,4.0,A-s11-d3-t4096,4096,semantic,slate,None,False,False,False,False,7.671466708183289,-1.3903371095657349,1140,,4208
BUDGET,8.0,A-s11-d3-t4096,4096,semantic,slate,slate,True,True,True,False,11.218275733292103,-0.004489235579967499,626,,4208
BUDGET,16.0,A-s11-d3-t4096,4096,semantic,slate,None,False,False,False,False,-1.508749008178711,-13.468841552734375,359,,4208
NATIVE,1.0,A-s11-d3-t4096,4096,identifier,RT-7321-KP,RT-7321-KP,True,True,True,False,7.0390625,0.0,4305,,4208
NOCTX,1.0,A-s11-d3-t4096,4096,identifier,RT-7321-KP,UNKNOWN,False,False,False,False,0.9478435516357422,-5.409001350402832,93,,4208
BUDGET,2.0,A-s11-d3-t4096,4096,identifier,RT-7321-KP,RT-7321-KP,True,True,True,False,10.44388192892076,-5.960463056453591e-08,2200,,4208
BUDGET,4.0,A-s11-d3-t4096,4096,identifier,RT-7321-KP,RT-7321-KP,True,True,True,False,11.634202003479004,0.0,1147,,4208
BUDGET,8.0,A-s11-d3-t4096,4096,identifier,RT-7321-KP,RT-7321-KP,True,True,True,False,10.788694381713867,0.0,633,,4208
BUDGET,16.0,A-s11-d3-t4096,4096,identifier,RT-7321-KP,Harlow-2082,False,False,False,False,2.1429219245910645,-5.895968914031982,366,,4208
NATIVE,1.0,A-s11-d3-t4096,4096,number,"40,087","40,087",True,True,True,False,5.203856945037842,0.0,4306,,4208
NOCTX,1.0,A-s11-d3-t4096,4096,number,"40,087",1250000,False,False,False,False,-0.9104084968566895,-3.457051992416382,94,,4208
BUDGET,2.0,A-s11-d3-t4096,4096,number,"40,087","40,087",True,True,True,False,7.830313205718994,0.0,2201,,4208
BUDGET,4.0,A-s11-d3-t4096,4096,number,"40,087","40,087",True,True,True,False,8.021699905395508,0.0,1148,,4208
BUDGET,8.0,A-s11-d3-t4096,4096,number,"40,087",0,False,False,False,False,-1.3112711906433105,-5.9077301025390625,634,,4208
BUDGET,16.0,A-s11-d3-t4096,4096,number,"40,087",0,False,False,False,False,-1.5858240127563477,-6.0409674644470215,367,,4208
NATIVE,1.0,A-s11-d3-t4096,4096,date,2031-05-26,2031-05-26,True,True,True,False,2.9124999046325684,0.0,4305,,4208
NOCTX,1.0,A-s11-d3-t4096,4096,date,2031-05-26,2021-03-31,False,False,False,False,-0.17499995231628418,-1.959255576133728,93,,4208
BUDGET,2.0,A-s11-d3-t4096,4096,date,2031-05-26,2031-05-26,True,True,True,False,3.0625,0.0,2200,,4208
BUDGET,4.0,A-s11-d3-t4096,4096,date,2031-05-26,2031-05-20,False,False,False,True,-2.9875000834465624,-2.9875001907348633,1147,,4208
BUDGET,8.0,A-s11-d3-t4096,4096,date,2031-05-26,None,False,False,False,False,-0.07499980926513672,-3.3064723014831543,633,,4208
BUDGET,16.0,A-s11-d3-t4096,4096,date,2031-05-26,The document does not mention the date when the structural audit for Harlow-2111 closed.,False,False,False,False,-0.125,-3.405226469039917,366,,4208
NATIVE,1.0,A-s11-d3-t4096,4096,hash,c57521a6383ce8e7,c57521a6383ce8e7,True,True,True,False,2.5768980979919434,0.0,4303,,4208
NOCTX,1.0,A-s11-d3-t4096,4096,hash,c57521a6383ce8e7,3a7d6f8e9b0c1d2e3f4a5b6c7d8e9f0a1b2c3d4e5f6a7b8c,False,False,False,False,0.30841684341430664,-3.2108724117279053,91,,4208
BUDGET,2.0,A-s11-d3-t4096,4096,hash,c57521a6383ce8e7,c57521a6383ce8e7,True,True,True,False,6.847344875335693,0.0,2198,,4208
BUDGET,4.0,A-s11-d3-t4096,4096,hash,c57521a6383ce8e7,Answer:,False,False,False,False,0.33685302734375,-4.167717933654785,1145,,4208
BUDGET,8.0,A-s11-d3-t4096,4096,hash,c57521a6383ce8e7,Answer:,False,False,False,False,0.3657703399658203,-4.093383312225342,631,,4208
BUDGET,16.0,A-s11-d3-t4096,4096,hash,c57521a6383ce8e7,None,False,False,False,False,0.30219459533691406,-4.066836833953857,364,,4208
NATIVE,1.0,A-s11-d3-t4096,4096,path,/srv/calder/spool/kx33.log,/srv/calder/spool/kx33.log,True,True,True,False,3.75017426528575,-2.4098972062347457e-05,4304,,4208
NOCTX,1.0,A-s11-d3-t4096,4096,path,/srv/calder/spool/kx33.log,/ordell/2158/diagnostics,False,False,False,False,0.9306716918945312,-8.081290245056152,92,,4208
BUDGET,2.0,A-s11-d3-t4096,4096,path,/srv/calder/spool/kx33.log,/diagnostic/ordell-2158.log,False,False,False,False,-4.351731061935425,-4.898248672485352,2199,,4208
BUDGET,4.0,A-s11-d3-t4096,4096,path,/srv/calder/spool/kx33.log,https://relay.example.org/rel/5113,False,False,False,False,0.3282899856567383,-8.319729804992676,1146,,4208
BUDGET,8.0,A-s11-d3-t4096,4096,path,/srv/calder/spool/kx33.log,Answer: /data/ordell/2158/diagnostics,False,False,False,False,-0.20385074615478516,-8.015193939208984,632,,4208
BUDGET,16.0,A-s11-d3-t4096,4096,path,/srv/calder/spool/kx33.log,None.,False,False,False,False,0.6181612014770508,-7.508424758911133,365,,4208
NATIVE,1.0,A-s11-d3-t4096,4096,url,https://relay.example.org/rel/5113,https://relay.example.org/rel/5113,True,True,True,False,2.656249970198644,-5.066385142526997e-07,4304,,4208
NOCTX,1.0,A-s11-d3-t4096,4096,url,https://relay.example.org/rel/5113,https://mirror.example.com/Ordell-2189,False,False,False,False,-0.1249990463256836,-5.580886363983154,92,,4208
BUDGET,2.0,A-s11-d3-t4096,4096,url,https://relay.example.org/rel/5113,https://relay.example.org/rel/5113,True,True,True,False,2.489583383003911,-1.0927514182412779e-07,2199,,4208
BUDGET,4.0,A-s11-d3-t4096,4096,url,https://relay.example.org/rel/5113,https://relay.example.org/rel/5113,True,True,True,False,3.684711525837699,-1.6887970843981748e-07,1146,,4208
BUDGET,8.0,A-s11-d3-t4096,4096,url,https://relay.example.org/rel/5113,None.,False,False,False,False,-0.1315155029296875,-6.224092960357666,632,,4208
BUDGET,16.0,A-s11-d3-t4096,4096,url,https://relay.example.org/rel/5113,None.,False,False,False,False,-0.13040924072265625,-6.455766201019287,365,,4208
NATIVE,1.0,A-s11-d3-t4096,4096,proper_noun,Ingrid Sorley,Ingrid Sorley,True,True,True,False,6.887499749660499,-5.960463766996327e-08,4305,,4208
NOCTX,1.0,A-s11-d3-t4096,4096,proper_noun,Ingrid Sorley,UNKNOWN,False,False,False,False,-2.1552929878234863,-9.891406059265137,93,,4208
BUDGET,2.0,A-s11-d3-t4096,4096,proper_noun,Ingrid Sorley,Ingrid Sorley,True,True,True,False,8.600000262260465,-1.1920926112907182e-07,2200,,4208
BUDGET,4.0,A-s11-d3-t4096,4096,proper_noun,Ingrid Sorley,Answer: Ingrid Ashgrove,False,False,False,True,-9.240224957466125,-9.951126098632812,1147,,4208
BUDGET,8.0,A-s11-d3-t4096,4096,proper_noun,Ingrid Sorley,None.,False,False,False,False,-7.767380714416504,-9.336897850036621,633,,4208
BUDGET,16.0,A-s11-d3-t4096,4096,proper_noun,Ingrid Sorley,Ingrid Ashgrove,False,False,False,True,-10.982709789648652,-11.009784698486328,366,,4208
NATIVE,1.0,A-s11-d3-t4096,4096,composition,Draywell,Draywell,True,True,True,False,11.812506675720215,0.0,4315,,4208
NOCTX,1.0,A-s11-d3-t4096,4096,composition,Draywell,CEDAR-2252 Facility,False,False,False,False,-3.300591468811035,-13.53148365020752,103,,4208
BUDGET,2.0,A-s11-d3-t4096,4096,composition,Draywell,Draywell,True,True,True,False,16.125238299369833,-1.1920926823449918e-07,2210,,4208
BUDGET,4.0,A-s11-d3-t4096,4096,composition,Draywell,Dagny Okonkwo.,False,False,False,False,8.02407693862915,-4.667212009429932,1157,,4208
BUDGET,8.0,A-s11-d3-t4096,4096,composition,Draywell,Dagny Okonkwo,False,False,False,False,21.283236026763916,-5.003957271575928,643,,4208
BUDGET,16.0,A-s11-d3-t4096,4096,composition,Draywell,Vestry,False,False,False,False,21.869545698165894,-3.676589250564575,376,,4208
LEARNED,2.0,A-s11-d4-t4096,4096,semantic,amber,"amber
slate
blue
slate
blue
slate
blue
slate
blue
slate
blue
slate
blue
slate
blue
slate
blue
slate
blue
sl",False,True,True,True,0.125,-0.6367645859718323,2245,2108,4208
LEARNED,2.0,A-s11-d4-t4096,4096,identifier,QZ-2478-MB,XD-9959-KP-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT,False,False,False,True,-2.487675088457763,-2.488049268722534,2252,2108,4208
LEARNED,2.0,A-s11-d4-t4096,4096,number,"35,962","35,962 credits.",True,True,True,False,3.021523601266381,-9.881809091893956e-05,2215,2108,4208
LEARNED,2.0,A-s11-d4-t4096,4096,date,2032-09-12,"2032-09-12
</think>

2032-09-12",True,True,True,False,1.2250682798912749,-0.0007703813025727868,2228,2108,4208
LEARNED,2.0,A-s11-d4-t4096,4096,hash,f2fd6c8ff689fda0,f2fd6c8ff689b2d1078fdfc605ee6833678000000000000000000,False,False,False,False,0.6582121253013611,-0.6171330809593201,2250,2108,4208
LEARNED,2.0,A-s11-d4-t4096,4096,path,/opt/vestry/spool/kx53.log,"/opt/vestry/spool/kx53.log
/opt/vestry/spool/kx53.log
/opt/vestry/spool/kx53.log
/opt/vestry/spool/kx53.log",True,True,True,False,1.895828108608839,-0.00016655462968628854,2251,2108,4208
LEARNED,2.0,A-s11-d4-t4096,4096,url,https://depot.example.net/rel/9337,https://depot.example.net/rel/9005.tgz?token=xd9959-kp7659-kp7659-kp7659-kp7659-k,False,False,False,True,-1.4711002266558353,-1.471476435661316,2250,2108,4208
LEARNED,2.0,A-s11-d4-t4096,4096,proper_noun,Halvard Delacroix,"Halvard Delacroix
</think>

Halvard Delacroix
</think>

Halvard Delacroix
</think>

Halvard Delacroix
</think>

Halvard Delacroix
</think>

Halvard Delacroix
</think>",True,True,True,False,4.184175968170166,-0.05559349060058594,2252,2108,4208
LEARNED,2.0,A-s11-d4-t4096,4096,composition,Ashcombe,Ashcombe Gateway (Ashcombe Gate) in the Ashcombe Mountains.,True,True,True,False,4.6250004795401765,-5.1972547225886956e-05,2229,2108,4208
LEARNED_JOINT,2.0,A-s11-d4-t4096,4096,semantic,amber,"amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber",True,True,True,False,11.499999857624061,-0.0013638966483995318,2241,2104,4208
LEARNED_JOINT,2.0,A-s11-d4-t4096,4096,identifier,QZ-2478-MB,"XD-9959-KP
XD-9959-KP
XD-9959-KP
XD-9959-KP
XD-9959-KP
XD-9",False,False,False,True,-1.5695628367830068,-1.570289969444275,2248,2104,4208
LEARNED_JOINT,2.0,A-s11-d4-t4096,4096,number,"35,962","35,962,35,962,35,962,35,962,35,962,35,962,35,962",True,True,True,False,1.2505037070732214,-9.698853682493791e-05,2250,2104,4208
LEARNED_JOINT,2.0,A-s11-d4-t4096,4096,date,2032-09-12,"2029-09-19
2029-09-19
2029-09-19
2029-09-19
2029",False,False,False,True,-0.7500344197032973,-0.7500913739204407,2248,2104,4208
LEARNED_JOINT,2.0,A-s11-d4-t4096,4096,hash,f2fd6c8ff689fda0,"f2fd6c8ff689fa0078fdfce65eeeb2d11
f2fd6c8ff689fa0078fdfce65eeeb2",False,False,False,False,0.02624271810054779,-0.22166015207767487,2246,2104,4208
LEARNED_JOINT,2.0,A-s11-d4-t4096,4096,path,/opt/vestry/spool/kx53.log,"/opt/vestry/spool/kx57.log
/opt/vestry/spool/kx57.log
/opt/vestry/spool/kx57.log
/opt/vestry/spool/kx57.log",False,False,False,False,-0.11743620783090591,-0.21550363302230835,2247,2104,4208
LEARNED_JOINT,2.0,A-s11-d4-t4096,4096,url,https://depot.example.net/rel/9337,https://depot.example.net/rel/900570937093709370937093709370937093709,False,False,False,True,-1.057674449039041,-1.0578057765960693,2246,2104,4208
LEARNED_JOINT,2.0,A-s11-d4-t4096,4096,proper_noun,Halvard Delacroix,"Halvard Delacroix IX
Halvard Delacroix IX
Halvard Delacroix IX
Halvard Delacroix IX
Halvard Delacroix IX
Halvard Delacroix IX
Halvard Delacroix IX",True,True,True,False,2.83296793513,-0.007927002385258675,2248,2104,4208
LEARNED_JOINT,2.0,A-s11-d4-t4096,4096,composition,Ashcombe,Ashcombe Brannigan's facility in Ashcombe Brannigan's facility in Ashcombe Brannigan's facility in Ashcombe Brannigan's facility in Ashcombe Brannigan's facility in Ashcombe Brannigan's facility in,True,True,True,False,0.6250002831220627,-0.12596990168094635,2257,2104,4208
LEARNED,4.0,A-s11-d4-t4096,4096,semantic,amber,"blue
amber
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue",False,True,True,True,0.0,-0.7004203200340271,1194,1057,4208
LEARNED,4.0,A-s11-d4-t4096,4096,identifier,QZ-2478-MB,XD-9959-KP-MB-72-DZ-72-DZ-72-DZ-72-DZ-72-DZ-72-DZ-72-DZ-72,False,False,False,True,-2.1891662403941154,-2.2107369899749756,1201,1057,4208
LEARNED,4.0,A-s11-d4-t4096,4096,number,"35,962","35,962 credits.",True,True,True,False,0.7712435382418334,-0.002067540306597948,1164,1057,4208
LEARNED,4.0,A-s11-d4-t4096,4096,date,2032-09-12,"2032-09-19
2032-09-19
2032-09-19
2032-09-19
2032",False,False,False,False,-0.237684428691864,-0.6272727847099304,1201,1057,4208
LEARNED,4.0,A-s11-d4-t4096,4096,hash,f2fd6c8ff689fda0,7f2d6f865ee82d12000000000000000000000000000000000,False,False,False,False,0.15199851989746094,-1.917553186416626,1199,1057,4208
LEARNED,4.0,A-s11-d4-t4096,4096,path,/opt/vestry/spool/kx53.log,"/opt/vestry/spool/kx53.log
/opt/vestry/spool/kx53.log
/opt/vestry/spool/kx53.log
/opt/vestry/spool/kx53.log",True,True,True,False,1.6144646821776405,-0.001175362034700811,1200,1057,4208
LEARNED,4.0,A-s11-d4-t4096,4096,url,https://depot.example.net/rel/9337,https://depot.example.net/rel/9005.yml.sbx?rel=78932178-8562-4921-8652-78932,False,False,False,True,-1.3633758332580328,-1.3867180347442627,1199,1057,4208
LEARNED,4.0,A-s11-d4-t4096,4096,proper_noun,Halvard Delacroix,Halvard Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Br,False,False,False,False,3.215777099132538,-0.17485052347183228,1201,1057,4208
LEARNED,4.0,A-s11-d4-t4096,4096,composition,Ashcombe,"Longmere Spineyard, Longmere, Scotland.",False,False,False,True,-4.062492932891473,-4.0626606941223145,1174,1057,4208
LEARNED_JOINT,4.0,A-s11-d4-t4096,4096,semantic,amber,"amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber
amber",True,True,True,False,9.499999672174454,-0.0013144910335540771,1189,1052,4208
LEARNED_JOINT,4.0,A-s11-d4-t4096,4096,identifier,QZ-2478-MB,QZ-2478-MB-MB-MB-MB-MB-MB-MB-MB-MB-MB-MB-MB-MB-MB-MB-MB-MB-MB-MB-MB-M,True,True,True,False,0.11852017045021057,-0.06498131155967712,1196,1052,4208
LEARNED_JOINT,4.0,A-s11-d4-t4096,4096,number,"35,962","35,962, in credits.",True,True,True,False,1.2786379210228915,-0.00011249859380768612,1161,1052,4208
LEARNED_JOINT,4.0,A-s11-d4-t4096,4096,date,2032-09-12,2032-09-12,True,True,True,False,0.02498989924788475,-0.05761488154530525,1159,1052,4208
LEARNED_JOINT,4.0,A-s11-d4-t4096,4096,hash,f2fd6c8ff689fda0,7fdf806565ee2bde00f2d6f806565ee2bde00f2d6f806565ee2bde00,False,False,False,False,0.15598297119140625,-2.3231568336486816,1194,1052,4208
LEARNED_JOINT,4.0,A-s11-d4-t4096,4096,path,/opt/vestry/spool/kx53.log,"/opt/vestry/spool/kx53.log
/opt/vestry/spool/kx53.log
/opt/vestry/spool/kx53.log
/opt/vestry/spool/kx53.log",True,True,True,False,0.529840836301446,-0.012978604063391685,1195,1052,4208
LEARNED_JOINT,4.0,A-s11-d4-t4096,4096,url,https://depot.example.net/rel/9337,https://depot.example.net/rel/93377.png?token=7f8df6c8ff8edfa0000000000000000000,True,False,True,False,0.673013927647844,-0.003163097193464637,1194,1052,4208
LEARNED_JOINT,4.0,A-s11-d4-t4096,4096,proper_noun,Halvard Delacroix,Halvard Ashcombe Delacroix Delacroix Delacroix Delacroix Delacroix Delacroix Delacroix Delacroix Delacroix Delacroix Delacroix Delacroix Delacroix Delacroix Delacro,False,False,False,False,1.993310570716858,-0.2628432512283325,1196,1052,4208
LEARNED_JOINT,4.0,A-s11-d4-t4096,4096,composition,Ashcombe,"Longmere Sparring Grounds in Ashcombe, Westrumbrant.",False,True,True,True,-3.0624995216494426,-3.0636179447174072,1173,1052,4208
RANDOM,4.0,A-s11-d4-t4096,4096,semantic,amber,"slate grey
slate grey
slate grey
slate grey
slate grey
slate grey
slate grey
slate grey
slate grey
slate grey
slate grey
slate grey",False,False,False,False,4.749999523162842,-4.6425347328186035,1194,1057,4208
RANDOM,4.0,A-s11-d4-t4096,4096,identifier,QZ-2478-MB,KP-9812-XD-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT-RT,False,False,False,False,-0.41822266578674316,-2.5456597805023193,1201,1057,4208
RANDOM,4.0,A-s11-d4-t4096,4096,number,"35,962","30,480 credits. (from the document's mention of ""Q3 reconciliation total for Vestry-2867, in credits"")",False,False,False,False,0.05406045913696289,-1.7855631113052368,1188,1057,4208
RANDOM,4.0,A-s11-d4-t4096,4096,date,2032-09-12,2030-09-29,False,False,False,False,0.0073171257972717285,-0.7108103036880493,1164,1057,4208
RANDOM,4.0,A-s11-d4-t4096,4096,hash,f2fd6c8ff689fda0,d82c651e8054405080544050805440508054405080544050,False,False,False,False,0.2536180019378662,-3.7994649410247803,1199,1057,4208
RANDOM,4.0,A-s11-d4-t4096,4096,path,/opt/vestry/spool/kx53.log,"/opt/vestry/spool/kx29.log
/opt/vestry/spool/kx29.log
/opt/vestry/spool/kx29.log
/opt/vestry/spool/kx29.log",False,False,False,False,0.26077407598495483,-0.5305173397064209,1200,1057,4208
RANDOM,4.0,A-s11-d4-t4096,4096,url,https://depot.example.net/rel/9337,https://depot.example.net/rel/827888788878887888788878887888788878887,False,False,False,False,0.025763988494873047,-0.8949459791183472,1199,1057,4208
RANDOM,4.0,A-s11-d4-t4096,4096,proper_noun,Halvard Delacroix,"Anselm Brannigan
</think>

Anselm Brannigan",False,False,False,False,-0.8268717527389526,-2.3270492553710938,1169,1057,4208
RANDOM,4.0,A-s11-d4-t4096,4096,composition,Ashcombe,"Dunfermline Gatehouse (Dunfermline, Scotland) (Dunfermline Gatehouse) (Dunfermline, Scotland) (Dunfermline Gatehouse) (Dunferml",False,False,False,False,1.2067602276802063,-0.9672674536705017,1210,1057,4208
SHUFFLE_PAGES,4.0,A-s11-d4-t4096,4096,semantic,amber,"blue
amber
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue",False,True,True,True,-1.5000000149011612,-1.7063937187194824,1194,1057,4208
SHUFFLE_PAGES,4.0,A-s11-d4-t4096,4096,identifier,QZ-2478-MB,"XD-9959-KP
XD-9959-KP
XD-9959-KP
XD-9959-KP
XD-9959-KP
XD-9",False,False,False,True,-2.336624988820404,-2.3433480262756348,1201,1057,4208
SHUFFLE_PAGES,4.0,A-s11-d4-t4096,4096,number,"35,962","35,962 credits.",True,True,True,False,0.8960023307008669,-0.0010315395193174481,1164,1057,4208
SHUFFLE_PAGES,4.0,A-s11-d4-t4096,4096,date,2032-09-12,"2032-09-19
2032-09-19
2032-09-19
2032-09-19
2032",False,False,False,False,0.1591472625732422,-0.3415548801422119,1201,1057,4208
SHUFFLE_PAGES,4.0,A-s11-d4-t4096,4096,hash,f2fd6c8ff689fda0,7f2d6f865ee92d12000000000000000000000000000000000,False,False,False,False,-0.12311184406280518,-1.7839547395706177,1199,1057,4208
SHUFFLE_PAGES,4.0,A-s11-d4-t4096,4096,path,/opt/vestry/spool/kx53.log,"/opt/vestry/spool/kx53.log
/opt/vestry/spool/kx53.log
/opt/vestry/spool/kx53.log
/opt/vestry/spool/kx53.log",True,True,True,False,1.878415536310058,-0.0006112342816777527,1200,1057,4208
SHUFFLE_PAGES,4.0,A-s11-d4-t4096,4096,url,https://depot.example.net/rel/9337,https://depot.example.net/rel/9005.yml.sbx?rel=7981.mir?rel=7981.mir?rel=7981.mir?rel=79,False,False,False,True,-1.3046963140368462,-1.3505325317382812,1199,1057,4208
SHUFFLE_PAGES,4.0,A-s11-d4-t4096,4096,proper_noun,Halvard Delacroix,Halvard Delacroix Delacroix Sorley Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brannigan Brann,True,True,True,False,3.305358052253723,-0.11932599544525146,1201,1057,4208
SHUFFLE_PAGES,4.0,A-s11-d4-t4096,4096,composition,Ashcombe,"Longmere Spineyard, Longmere, Ashcombe, Longmere, Ashcombe, Longmere, Ashcombe, Longmere, Ashcombe, Longmere, Ashcombe, Longmere, Ashcombe, Longmere, Ashcombe,",False,True,True,True,-3.624991015851265,-3.6253676414489746,1210,1057,4208
WRONGPAGE,4.0,A-s11-d4-t4096,4096,semantic,amber,amber anise slayder in the document. The answer is: amber anise slayder.,True,True,True,False,12.499999541789293,-0.05933902785181999,1168,1057,4208
WRONGPAGE,4.0,A-s11-d4-t4096,4096,identifier,QZ-2478-MB,XD-8267-QZ-4776-QZ-4776-QZ-4776-QZ-4776-QZ-4776-QZ-4776,False,False,False,False,-2.066587448120117,-6.183665752410889,1201,1057,4208
WRONGPAGE,4.0,A-s11-d4-t4096,4096,number,"35,962","16,236,16,236,16,236,16,236,16,236,16,236,16,236",False,False,False,False,0.29932475090026855,-3.473578691482544,1203,1057,4208
WRONGPAGE,4.0,A-s11-d4-t4096,4096,date,2032-09-12,"2032-02-15.png
2032-02-15.png
2032-02-15.png
2032-02-15.png",False,False,False,False,0.2976875305175781,-1.6894031763076782,1201,1057,4208
WRONGPAGE,4.0,A-s11-d4-t4096,4096,hash,f2fd6c8ff689fda0,9393bfa7bdd5514ba6a8b8b8b8b8b8b8b8b8b8b8b8b8b8b8b8b8,False,False,False,False,0.8201131820678711,-4.853545665740967,1199,1057,4208
WRONGPAGE,4.0,A-s11-d4-t4096,4096,path,/opt/vestry/spool/kx53.log,"/opt/vestry/spool/kx77.log
/opt/vestry/spool/kx77.log
/opt/vestry/spool/kx77.log
/opt/vestry/spool/kx77.log",False,False,False,False,-0.4563278555870056,-1.2106976509094238,1200,1057,4208
WRONGPAGE,4.0,A-s11-d4-t4096,4096,url,https://depot.example.net/rel/9337,https://relay.example.org/rel/6659.html?rel=6659&rel=6659&rel=6659&rel=6659&rel=6659,False,False,False,False,-0.040361881256103516,-2.1323046684265137,1199,1057,4208
WRONGPAGE,4.0,A-s11-d4-t4096,4096,proper_noun,Halvard Delacroix,"Dagny Brannigan Okonkwo
Dagny Brannigan Okonkwo
Dagny Brannigan Okonkwo
Dagny Brannigan Okonkwo
Dagny Br",False,False,False,False,-1.3926394581794739,-1.7408463954925537,1201,1057,4208
WRONGPAGE,4.0,A-s11-d4-t4096,4096,composition,Ashcombe,Draywell spiregate in Draywell spiregate in Draywell spiregate in Draywell spiregate in Draywell spiregate in Draywell spiregate in Draywell spiregate,False,False,False,False,8.250215291976929,-2.0090763568878174,1210,1057,4208
LEARNED,8.0,A-s11-d4-t4096,4096,semantic,amber,"amber
slight blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue
blue",False,True,True,True,0.6249999701976776,-0.45399418473243713,670,533,4208
LEARNED,8.0,A-s11-d4-t4096,4096,identifier,QZ-2478-MB,XD-9947-KP-MB-2857-XD-9947-KP-MB-2857-XD-9947-KP-MB-2857-X,False,False,False,False,-1.3222537636756897,-1.9160921573638916,677,533,4208
LEARNED,8.0,A-s11-d4-t4096,4096,number,"35,962","35,962,697,880,984,129,789,651,880,984,129,789,6",True,True,True,False,3.905152790248394,-0.06548000127077103,679,533,4208
LEARNED,8.0,A-s11-d4-t4096,4096,date,2032-09-12,"2032-09-19
2032-09-19
2032-09-19
2032-09-19
2032",False,False,False,False,-0.3979027271270752,-0.9008316993713379,677,533,4208
LEARNED,8.0,A-s11-d4-t4096,4096,hash,f2fd6c8ff689fda0,7f8f26fbbd5ee2da1fa7d8888888888888888888888888888888,False,False,False,False,-0.9046337604522705,-3.7663674354553223,675,533,4208
LEARNED,8.0,A-s11-d4-t4096,4096,path,/opt/vestry/spool/kx53.log,"/opt/vestry/spool/kx53.log
/opt/vestry/spool/kx53.log
/opt/vestry/spool/kx53.log
/opt/vestry/spool/kx53.log",True,True,True,False,0.9753946461714804,-0.001527687069028616,676,533,4208
